Datetime,Max_Demand_MW,Peak_Shortage_MW,Energy_Met_MU
2016-09-22,156658.0,1954.0,3299.7
2016-09-23,155322.0,1990.0,3246.2
2016-09-24,153641.0,861.0,3255.2999999999997
2016-09-25,151670.0,548.0,3204.2
2016-09-26,146437.0,738.0,3075.4
2016-09-27,153573.0,899.0,3210.6
2016-09-28,154643.0,1351.0,3231.6
2016-09-29,153838.0,2988.0,3230.7
2016-09-30,154131.0,2248.0,3232.4
2016-10-01,153138.0,2693.0,3243.7
2016-10-02,153353.0,534.0,3235.7
2016-10-03,145515.0,565.0,3095.0
2016-10-04,155771.0,837.0,3230.9
2016-10-05,155226.0,1059.0,3265.3
2016-10-06,151459.0,1866.0,3189.2000000000003
2016-10-07,153535.0,478.0,3174.5
2016-10-08,154118.0,560.0,3216.9
2016-10-09,150862.0,504.0,3164.2
2016-10-10,143787.0,711.0,3028.7999999999997
2016-10-11,144138.0,517.0,3041.1
2016-10-12,137402.0,545.0,2919.7
2016-10-13,146269.0,621.0,3013.6
2016-10-14,293508.0,1058.0,6145.8
2016-10-15,148341.0,2053.0,3097.4
2016-10-16,149456.0,576.0,3131.6
2016-10-17,144114.0,517.0,3058.2000000000003
2016-10-18,151568.0,470.0,3179.4
2016-10-19,153682.0,586.0,3234.3
2016-10-20,309550.0,2804.0,6508.6
2016-10-21,152843.0,1047.0,3214.5
2016-10-22,155540.0,2123.0,3236.9
2016-10-23,152446.0,864.0,3209.7
2016-10-24,148998.0,692.0,3132.0
2016-10-25,153785.0,773.0,3223.2
2016-10-26,153077.0,1653.0,3231.4
2016-10-27,310532.0,2474.0,6477.8
2016-10-28,153247.0,1357.0,3220.7
2016-10-29,154707.0,972.0,3215.4
2016-10-30,150205.0,444.0,3122.8
2016-10-31,140676.0,735.0,2908.5
2016-11-01,140995.0,500.0,2855.1
2016-11-02,142078.0,550.0,2902.5
2016-11-03,145723.0,511.0,2995.3
2016-11-04,146605.0,2019.0,3042.5
2016-11-05,296640.0,3496.0,6177.2
2016-11-06,149865.0,867.0,3093.0
2016-11-07,145386.0,469.0,3010.0
2016-11-08,149328.0,1761.0,3047.3
2016-11-09,151565.0,1023.0,3104.8
2016-11-10,151164.0,835.0,3090.1
2016-11-11,150786.0,1072.0,3089.7
2016-11-12,151297.0,905.0,3104.7
2016-11-13,147576.0,1144.0,3053.9
2016-11-14,571600.0,2020.0,11785.2
2016-11-15,148371.0,551.0,3014.9
2016-11-16,296422.0,2220.0,6090.0
2016-11-17,147561.0,523.0,3012.7
2016-11-18,147563.0,931.0,3010.0
2016-11-19,146888.0,1494.0,3004.1
2016-11-20,147370.0,970.0,2984.0
2016-11-21,141508.0,586.0,2873.3
2016-11-22,147744.0,1568.0,2968.4
2016-11-23,148058.0,926.0,3020.6
2016-11-24,148685.0,2176.0,3027.5
2016-11-25,149805.0,941.0,3033.6
2016-11-26,150415.0,689.0,3022.8
2016-11-27,147588.0,496.0,3004.6
2016-11-28,287812.0,1210.0,5866.4
2016-11-29,149941.0,654.0,3021.7
2016-11-30,303496.0,1176.0,6094.2
2016-12-01,295290.0,3146.0,5947.2
2016-12-02,146062.0,869.0,2956.3
2016-12-03,147034.0,848.0,2944.5
2016-12-04,145726.0,886.0,2939.0
2016-12-05,140294.0,1665.0,2847.4
2016-12-06,146968.0,1567.0,2958.0
2016-12-07,147712.0,796.0,2963.7
2016-12-08,149985.0,860.0,2988.8
2016-12-09,150257.0,716.0,3008.2
2016-12-10,150820.0,632.0,3047.0
2016-12-11,150240.0,788.0,3006.2
2016-12-12,144812.0,1386.0,2915.1
2016-12-13,150884.0,1428.0,2906.6
2016-12-14,144450.0,1578.0,2868.5
2016-12-15,144996.0,1401.0,2912.9
2016-12-16,147601.0,817.0,2969.0
2016-12-17,148624.0,1131.0,2994.1
2016-12-18,148018.0,826.0,2990.2000000000003
2016-12-19,143486.0,439.0,2903.5
2016-12-20,143486.0,439.0,2903.5
2016-12-21,149797.0,463.0,3029.0
2016-12-22,150189.0,610.0,3076.8
2016-12-23,150337.0,837.0,3071.0
2016-12-24,152843.0,1035.0,3083.9
2016-12-26,146519.0,1304.0,2946.9
2016-12-27,152176.0,513.0,3031.7
2016-12-28,152654.0,1132.0,3054.6
2016-12-29,153195.0,815.0,3076.5
2016-12-30,151276.0,1248.0,3056.1
2016-12-31,152695.0,1385.0,3048.6
2017-01-01,151790.0,1058.0,3037.1
2017-01-02,146019.0,831.0,2939.4
2017-01-03,152601.0,566.0,3033.0
2017-01-04,152967.0,1646.0,3077.2000000000003
2017-01-05,154113.0,1066.0,3092.0
2017-01-06,156333.0,534.0,3128.8
2017-01-07,309754.0,926.0,6225.0
2017-01-08,151770.0,845.0,3018.3
2017-01-09,147352.0,788.0,2981.7000000000003
2017-01-10,304102.0,1514.0,6108.2
2017-01-11,153015.0,-15001.0,3077.9
2017-01-12,155306.0,725.0,3102.1
2017-01-13,308488.0,1900.0,6248.6
2017-01-14,157234.0,572.0,3125.7
2017-01-15,148097.0,671.0,2969.4
2017-01-16,143375.0,1137.0,2879.9
2017-01-17,152274.0,780.0,3025.7
2017-01-18,154119.0,799.0,3090.5
2017-01-19,155266.0,932.0,3104.2
2017-01-20,155463.0,653.0,3108.0
2017-01-21,156654.0,638.0,3129.7999999999997
2017-01-22,156302.0,596.0,3127.3
2017-01-23,151589.0,693.0,3025.1
2017-01-24,156450.0,697.0,3126.3
2017-01-25,157017.0,733.0,3165.7999999999997
2017-01-26,155823.0,619.0,3166.8
2017-01-27,143169.0,398.0,2838.2999999999997
2017-01-28,146608.0,1549.0,2856.1
2017-01-29,150470.0,578.0,2978.3
2017-01-30,146051.0,536.0,2942.8
2017-01-31,304370.0,1554.0,6090.2
2017-02-01,306500.0,2478.0,6199.0
2017-02-02,303292.0,1686.0,6213.8
2017-02-03,152373.0,753.0,3111.0
2017-02-04,155295.0,655.0,3127.1
2017-02-05,153202.0,700.0,3091.5
2017-02-06,148029.0,537.0,2989.0
2017-02-07,153207.0,575.0,3081.8
2017-02-08,153535.0,675.0,3137.1
2017-02-09,156631.0,1062.0,3179.2
2017-02-10,624030.0,2666.0,12721.8
2017-02-11,157038.0,1225.0,3195.5
2017-02-12,155531.0,938.0,3148.4
2017-02-13,149693.0,609.0,3038.2000000000003
2017-02-14,155202.0,689.0,3133.4
2017-02-15,157606.0,549.0,3190.9
2017-02-16,156309.0,1046.0,3049.8
2017-02-17,157298.0,726.0,3217.0
2017-02-18,156166.0,648.0,3203.5
2017-02-19,156024.0,629.0,3124.7
2017-02-20,153146.0,547.0,3131.5
2017-02-21,157959.0,662.0,3216.7
2017-02-22,158264.0,698.0,3260.7
2017-02-23,159824.0,858.0,3298.2
2017-02-24,159087.0,711.0,3284.7
2017-02-25,158908.0,701.0,3195.4
2017-02-26,157275.0,568.0,3232.2
2017-02-27,153585.0,569.0,3161.7
2017-02-28,158738.0,658.0,3261.1
2017-03-01,158718.0,787.0,3302.6
2017-03-02,157835.0,576.0,3307.5
2017-03-03,158554.0,540.0,3302.9
2017-03-04,160856.0,571.0,3327.6
2017-03-05,158136.0,729.0,3300.7999999999997
2017-03-06,305816.0,1450.0,6371.4
2017-03-07,159558.0,597.0,3280.8
2017-03-08,317552.0,1032.0,6585.4
2017-03-09,156189.0,656.0,3242.9
2017-03-10,155018.0,553.0,3218.0
2017-03-11,148461.0,473.0,3066.7
2017-03-12,149694.0,474.0,3030.8
2017-03-13,147174.0,685.0,2974.9
2017-03-14,137935.0,507.0,2805.7999999999997
2017-03-15,148902.0,548.0,2982.5
2017-03-16,151386.0,509.0,3097.6
2017-03-17,152391.0,578.0,3132.5
2017-03-18,153253.0,543.0,3190.7
2017-03-19,153698.0,831.0,3194.4
2017-03-20,146599.0,599.0,3075.3
2017-03-21,154227.0,631.0,3205.9
2017-03-22,313562.0,896.0,6524.8
2017-03-23,317252.0,1300.0,6603.2
2017-03-24,159743.0,702.0,3359.4
2017-03-25,161232.0,668.0,3415.2000000000003
2017-03-26,159953.0,672.0,3392.6
2017-03-27,156015.0,543.0,3294.1
2017-03-28,161683.0,1442.0,3388.1
2017-03-29,163446.0,1056.0,3482.6
2017-03-30,163718.0,1462.0,3488.2
2017-03-31,328232.0,1856.0,6987.8
2017-04-01,166661.0,792.0,3522.5
2017-04-02,161904.0,518.0,3449.4
2017-04-03,154153.0,541.0,3303.9
2017-04-04,170259.0,692.0,3421.6
2017-04-05,160269.0,1184.0,3418.9
2017-04-06,157620.0,888.0,3362.2
2017-04-07,161804.0,692.0,3375.2000000000003
2017-04-08,161263.0,569.0,3450.7000000000003
2017-04-09,160712.0,493.0,3368.5
2017-04-10,154496.0,940.0,3255.5
2017-04-11,160508.0,1276.0,3320.1
2017-04-12,162435.0,536.0,3507.4
2017-04-13,163978.0,891.0,3455.6
2017-04-14,169292.0,1332.0,3510.1
2017-04-15,162214.0,586.0,3489.6
2017-04-16,164265.0,651.0,3480.0
2017-04-17,159839.0,539.0,3363.6
2017-04-18,167676.0,806.0,3505.5
2017-04-19,169106.0,534.0,3573.4
2017-04-20,169164.0,1875.0,3578.7
2017-04-21,170180.0,750.0,3566.2999999999997
2017-04-22,169397.0,-1089.0,3568.8
2017-04-23,165902.0,701.0,3469.6
2017-04-24,157521.0,508.0,3341.8
2017-04-25,165797.0,586.0,3409.5
2017-04-26,165358.0,611.0,3517.4
2017-04-27,165559.0,962.0,3479.0
2017-04-28,165751.0,745.0,3488.8
2017-04-29,165391.0,1895.0,3512.1
2017-04-30,162746.0,2417.0,3462.0
2017-05-01,155857.0,798.0,3284.0
2017-05-02,159478.0,1000.0,3225.7000000000003
2017-05-03,162312.0,1209.0,3420.6
2017-05-04,161932.0,5082.0,3463.1
2017-05-05,164313.0,4136.0,3499.7
2017-05-06,167771.0,1864.0,3581.4
2017-05-07,165001.0,1883.0,3535.9
2017-05-08,157885.0,698.0,3363.6000000000004
2020-02-21,146229.0,3666.0,3047.2
2020-05-21,143202.0,5305.0,3044.2999999999997
2020-08-15,278018.0,12998.0,5982.400000000001
2020-08-18,266082.0,13644.0,5705.4
2020-12-25,152623.0,862.0,3056.6
